fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
3301405;Conceição de Macabu;2018;6;2018m6;Interior;0;0;0;0;0;0;9;1;0;5;0;0;3;0;0;0;0;0;1;0;0;0;0;4;1;1;0;0;1;2;5;0;0;0;3;6;1;4;2;0;2;0;1;0;5;0;0;0;0;0;0;1;3;0;52;3
3301504;Cordeiro;2018;6;2018m6;Interior;0;0;0;0;0;1;7;0;0;3;0;0;0;0;5;1;0;0;0;0;0;0;0;6;2;1;0;5;0;10;18;0;2;0;3;7;4;3;0;0;4;0;1;0;7;1;0;0;0;0;0;6;0;0;84;3
3301603;Duas Barras;2018;6;2018m6;Interior;0;0;0;0;0;1;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;4;0;0;0;0;5;3;2;0;0;3;0;1;0;2;0;0;0;0;0;0;0;1;0;35;3
3301702;Duque de Caxias;2018;6;2018m6;Baixada Fluminense;25;0;2;19;46;44;310;28;22;79;24;6;319;70;621;135;1;0;221;0;3;0;130;1530;84;66;16;44;3;161;374;0;7;1;134;51;2;47;3;214;121;28;76;4;240;27;0;0;0;0;27;977;319;70;3368;3
3301801;Engenheiro Paulo de Frontin;2018;6;2018m6;Interior;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;0;0;0;0;8;4;4;0;0;3;0;1;2;7;0;0;0;0;0;0;0;0;0;42;3
3301850;Guapimirim;2018;6;2018m6;Baixada Fluminense;2;0;0;0;2;2;18;2;0;12;0;0;6;3;15;1;0;0;7;0;0;0;3;35;3;0;0;4;0;15;22;0;0;0;6;6;4;2;0;1;5;0;9;0;23;1;0;0;0;0;2;23;6;3;158;3
3301876;Iguaba Grande;2018;6;2018m6;Interior;0;0;0;0;0;5;10;1;0;2;0;0;0;0;5;0;0;0;1;0;0;0;3;9;1;0;1;1;2;9;14;0;0;0;1;8;2;6;0;1;10;1;1;0;6;0;0;0;0;0;0;6;0;0;89;3
3301900;Itaboraí;2018;6;2018m6;Interior;17;1;1;1;20;17;46;9;5;26;12;5;148;65;87;42;0;0;33;0;0;0;54;446;17;3;2;5;0;44;71;0;1;0;22;30;0;30;2;71;70;21;15;3;45;6;1;0;0;0;19;162;148;65;871;3
3302007;Itaguaí;2018;6;2018m6;Baixada Fluminense;8;0;0;6;14;10;35;6;4;7;0;0;27;3;29;0;0;0;13;0;0;0;9;81;2;9;2;3;0;32;48;0;1;0;18;5;0;5;0;11;11;6;9;0;21;8;0;0;0;0;8;42;27;3;319;3
3302056;Italva;2018;6;2018m6;Interior;1;0;0;0;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;8;19;0;0;0;2;3;3;0;0;0;4;4;2;0;4;0;0;0;0;0;1;0;0;0;61;3
3302106;Itaocara;2018;6;2018m6;Interior;0;0;0;0;0;0;10;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;5;8;0;0;0;3;12;7;5;0;0;8;0;0;0;11;1;0;0;0;0;0;0;0;0;78;3
3302205;Itaperuna;2018;6;2018m6;Interior;1;0;0;0;1;4;55;5;2;13;0;0;0;1;4;0;0;0;0;0;0;0;0;5;3;1;0;6;1;31;42;0;0;0;10;45;25;22;1;4;45;5;7;0;52;3;0;0;0;0;1;4;0;1;272;3
3302254;Itatiaia;2018;6;2018m6;Interior;1;0;1;0;2;2;11;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;2;5;1;1;0;3;1;13;19;0;1;0;0;59;57;1;1;1;10;0;3;2;25;0;0;0;0;0;2;1;1;0;166;3
3302270;Japeri;2018;6;2018m6;Baixada Fluminense;7;0;1;4;12;1;31;1;1;4;0;0;2;0;15;0;0;0;4;1;0;0;7;29;2;5;0;1;2;13;23;0;0;0;7;6;3;4;0;7;3;1;3;0;16;2;0;0;0;0;8;19;2;0;171;3
3302304;Laje do Muriaé;2018;6;2018m6;Interior;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;2;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;24;3
3302403;Macaé;2018;6;2018m6;Interior;11;0;0;4;15;5;57;6;7;17;4;2;26;3;87;4;0;0;23;0;0;0;11;160;12;12;3;5;0;104;136;0;3;0;39;26;3;20;4;17;32;9;5;0;73;4;1;0;0;0;11;114;26;3;670;3
3302452;Macuco;2018;6;2018m6;Interior;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;21;3
3302502;Magé;2018;6;2018m6;Baixada Fluminense;5;0;0;2;7;11;80;12;2;35;11;2;20;6;77;6;0;0;25;0;2;0;18;167;10;10;1;14;0;52;87;0;2;2;19;18;4;14;1;10;18;12;23;0;46;10;0;0;0;0;5;108;20;6;621;3
3302601;Mangaratiba;2018;6;2018m6;Interior;1;0;0;0;1;2;15;1;0;7;0;0;2;0;8;0;0;0;1;0;0;0;0;11;5;1;0;4;0;37;47;0;0;0;5;6;0;5;1;3;6;3;7;0;32;2;1;0;0;0;1;9;2;0;167;3
3302700;Maricá;2018;6;2018m6;Grande Niterói;7;0;0;0;7;2;50;4;1;26;4;3;16;2;56;3;0;0;12;0;0;0;6;102;12;7;1;7;0;55;82;0;2;0;15;15;5;9;1;10;18;5;3;2;53;7;0;0;0;0;7;71;16;2;473;3
3302809;Mendes;2018;6;2018m6;Interior;0;0;0;0;0;0;7;1;0;4;2;0;1;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;2;3;0;0;0;3;4;3;0;1;0;1;0;3;2;4;0;0;0;0;0;0;0;1;0;52;3
3302858;Mesquita;2018;6;2018m6;Baixada Fluminense;1;0;0;0;1;6;61;2;0;25;4;0;45;5;87;23;0;0;22;0;1;0;13;201;16;27;1;10;0;44;97;0;1;0;15;18;1;17;0;21;48;8;10;2;51;2;0;0;0;0;1;132;45;5;594;3
3302908;Miguel Pereira;2018;6;2018m6;Interior;0;0;0;0;0;0;11;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;21;24;0;0;0;3;16;14;2;0;1;2;0;6;0;12;0;1;0;0;0;0;0;0;0;102;3
3303005;Miracema;2018;6;2018m6;Interior;1;0;0;0;1;0;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;9;11;0;0;0;0;21;9;10;2;0;12;0;5;1;9;1;0;0;0;0;1;0;0;0;79;3
3303104;Natividade;2018;6;2018m6;Interior;0;0;0;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;10;0;0;0;0;8;3;5;0;2;9;0;0;0;8;0;0;0;0;0;0;0;0;0;53;3
3303203;Nilópolis;2018;6;2018m6;Baixada Fluminense;2;0;0;0;2;6;58;6;2;27;6;0;87;4;141;3;0;0;36;0;1;0;44;322;8;10;5;6;2;46;77;0;0;0;27;6;1;5;0;18;17;5;3;1;42;3;0;0;0;0;2;180;87;4;650;3
3303302;Niterói;2018;6;2018m6;Grande Niterói;8;0;0;9;17;22;157;8;3;121;35;7;150;22;293;26;0;0;65;0;2;3;90;693;75;69;10;53;18;251;476;0;6;1;107;58;13;39;6;63;140;24;73;17;131;10;1;0;0;0;8;384;150;22;2258;3
3303401;Nova Friburgo;2018;6;2018m6;Interior;0;0;0;0;0;3;83;3;1;30;0;0;1;1;10;0;0;0;2;0;0;0;0;14;13;11;3;6;0;53;86;0;1;0;33;43;15;28;1;6;42;19;17;1;72;7;0;0;0;0;0;12;1;1;531;3
3303500;Nova Iguaçu;2018;6;2018m6;Baixada Fluminense;23;0;1;9;33;21;263;28;9;101;21;4;279;27;466;76;0;0;95;0;2;0;93;1063;94;68;10;40;1;162;375;0;7;0;124;31;2;28;1;90;115;25;24;9;210;23;0;0;0;0;24;637;279;27;2702;3
3303609;Paracambi;2018;6;2018m6;Baixada Fluminense;1;0;0;2;3;2;13;1;0;6;1;1;5;2;8;2;0;0;2;0;0;0;4;25;0;1;1;3;2;14;21;0;0;0;4;8;4;4;0;2;11;1;3;0;20;1;0;0;0;0;1;12;5;2;134;3
3303708;Paraíba do Sul;2018;6;2018m6;Interior;1;0;0;0;1;1;18;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;5;1;11;18;0;0;0;3;11;5;5;1;1;5;0;8;0;18;1;0;0;0;0;1;1;0;0;108;3
3303807;Paraty;2018;6;2018m6;Interior;0;0;0;0;0;4;7;3;1;0;0;0;2;0;5;0;0;0;1;0;0;0;0;8;1;2;0;0;0;10;13;0;0;0;3;14;4;9;1;1;10;3;7;2;13;4;0;0;0;0;0;6;2;0;124;3
3303856;Paty do Alferes;2018;6;2018m6;Interior;0;0;0;0;0;0;11;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;2;1;2;5;0;4;0;3;16;0;0;0;0;2;2;0;0;0;0;0;0;0;8;1;0;0;0;0;0;1;0;0;50;3
3303906;Petrópolis;2018;6;2018m6;Interior;4;0;0;0;4;3;92;19;0;29;4;2;5;1;20;1;0;0;4;0;0;0;5;42;7;20;3;21;1;109;161;0;2;0;30;50;17;30;3;10;53;20;72;1;93;4;1;1;0;0;4;25;5;1;755;3
3303955;Pinheiral;2018;6;2018m6;Interior;0;0;0;0;0;2;13;0;0;10;0;0;0;0;6;0;0;0;1;0;0;0;1;8;0;4;0;2;1;6;13;0;0;0;0;6;3;3;0;0;7;0;0;1;16;1;0;0;0;0;0;7;0;0;87;3
3304003;Piraí;2018;6;2018m6;Interior;0;0;0;0;0;3;5;2;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;7;7;0;0;0;1;8;5;3;0;2;10;0;9;0;11;0;0;0;0;0;0;0;0;2;82;3
3304102;Porciúncula;2018;6;2018m6;Interior;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;4;8;5;3;0;1;6;0;3;2;15;0;0;0;0;0;0;0;0;0;60;3
3304110;Porto Real;2018;6;2018m6;Interior;0;0;0;0;0;0;16;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;3;0;1;0;1;0;7;9;0;0;0;0;5;1;3;1;3;7;1;2;0;12;1;0;0;0;0;0;2;1;0;75;3
3304128;Quatis;2018;6;2018m6;Interior;0;0;0;0;0;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;4;1;3;0;2;6;0;2;0;2;0;0;0;0;0;0;0;0;0;26;3
3304144;Queimados;2018;6;2018m6;Baixada Fluminense;7;0;0;3;10;3;35;4;2;18;4;0;18;3;72;5;0;1;41;1;1;1;9;156;18;6;4;7;4;33;72;0;1;0;14;4;0;4;0;7;17;4;9;0;29;5;0;0;0;0;7;118;18;3;464;3
3304151;Quissamã;2018;6;2018m6;Interior;1;0;0;0;1;1;7;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;3;1;12;18;0;0;0;1;5;1;3;1;0;2;2;1;0;9;1;0;0;0;0;1;1;0;0;56;3
3304201;Resende;2018;6;2018m6;Interior;4;1;0;0;5;33;41;5;0;5;5;0;3;0;21;1;0;0;4;0;0;0;8;42;9;3;0;3;2;51;68;0;0;0;11;37;8;28;3;6;45;17;10;0;33;4;0;0;0;0;5;26;3;0;376;3
3304300;Rio Bonito;2018;6;2018m6;Interior;2;0;0;0;2;6;18;2;2;12;3;1;4;0;7;0;0;0;5;0;0;0;2;22;2;3;0;0;0;14;19;0;1;0;5;15;5;10;0;5;20;3;4;0;16;0;0;0;0;0;2;12;4;0;138;3
3304409;Rio Claro;2018;6;2018m6;Interior;0;0;0;0;0;1;11;0;0;2;4;0;0;0;0;1;0;0;0;0;0;0;1;6;0;0;0;0;1;3;4;0;0;0;1;3;2;1;0;2;2;0;4;1;8;0;0;0;0;0;0;1;0;0;52;3
3304508;Rio das Flores;2018;6;2018m6;Interior;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;1;0;0;6;3;3;0;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;34;3
3304524;Rio das Ostras;2018;6;2018m6;Interior;4;0;0;0;4;6;45;1;3;17;9;1;18;0;69;4;0;0;36;0;0;1;14;152;9;11;2;8;3;51;84;0;2;0;33;12;2;9;1;6;35;5;18;0;33;3;0;0;0;0;4;109;18;0;491;3
3304557;Rio de Janeiro;2018;6;2018m6;Capital;105;4;3;44;156;151;1974;151;64;940;252;37;1868;284;3771;791;0;5;1163;2;59;9;1593;9779;577;844;560;730;74;3330;6170;0;73;7;1666;361;105;192;69;1229;860;169;474;147;1607;171;13;0;1;1;112;5725;1868;284;29470;3
3304607;Santa Maria Madalena;2018;6;2018m6;Interior;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;1;0;3;0;6;0;0;0;0;0;0;0;1;0;30;3
3304706;Santo Antônio de Pádua;2018;6;2018m6;Interior;0;0;0;0;0;1;11;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;4;0;0;1;1;2;14;18;0;0;0;7;27;14;13;1;0;26;6;2;0;13;0;1;0;0;0;0;1;1;1;113;3
3304755;São Francisco de Itabapoana;2018;6;2018m6;Interior;0;0;0;0;0;0;17;0;2;9;0;1;1;0;2;0;0;0;0;0;0;0;1;5;0;0;1;0;0;23;24;0;0;0;3;2;1;1;0;1;0;1;4;0;17;0;0;0;0;0;0;2;1;0;82;3
3304805;São Fidélis;2018;6;2018m6;Interior;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;0;1;0;15;20;0;0;0;3;7;6;1;0;0;11;0;1;0;11;0;0;0;0;0;0;1;0;0;76;3
3304904;São Gonçalo;2018;6;2018m6;Grande Niterói;28;0;0;19;47;37;200;22;10;152;58;5;464;146;1030;140;0;0;170;0;5;0;265;2283;78;111;21;39;0;350;599;0;6;0;143;56;6;48;4;297;134;21;35;6;204;20;2;0;0;0;28;1340;464;146;4399;3
3305000;São João da Barra;2018;6;2018m6;Interior;1;0;0;0;1;1;6;2;0;3;1;0;0;0;2;0;0;0;0;0;0;0;3;6;4;1;0;0;0;31;36;0;0;0;3;4;3;1;0;2;7;1;0;0;8;1;0;0;0;0;1;2;0;0;93;3
3305109;São João de Meriti;2018;6;2018m6;Baixada Fluminense;8;0;0;5;13;8;150;19;3;53;12;2;216;37;202;39;0;0;80;0;3;0;129;720;46;20;2;27;1;72;168;0;1;0;67;39;0;39;0;93;82;23;17;2;98;10;0;0;0;0;8;321;216;37;1582;3
3305133;São José de Ubá;2018;6;2018m6;Interior;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
3305158;São José do Vale do Rio Preto;2018;6;2018m6;Interior;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;6;9;0;0;0;0;2;2;0;0;0;3;0;3;0;5;0;0;0;0;0;0;0;0;0;40;3
3305208;São Pedro da Aldeia;2018;6;2018m6;Interior;3;0;0;0;3;6;23;4;1;12;4;3;5;0;20;2;0;0;2;0;0;0;6;42;2;3;0;7;4;41;57;0;0;0;9;15;3;11;2;5;21;5;5;0;23;0;0;0;0;0;3;24;5;0;248;3
3305307;São Sebastião do Alto;2018;6;2018m6;Interior;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;26;3
3305406;Sapucaia;2018;6;2018m6;Interior;0;0;0;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;6;9;0;0;0;1;0;0;0;0;1;0;0;3;0;9;0;0;0;0;0;0;0;0;0;53;3
3305505;Saquarema;2018;6;2018m6;Interior;3;0;0;0;3;5;31;2;0;26;2;2;8;2;11;2;0;0;3;0;0;0;4;34;8;2;1;2;0;48;61;0;0;0;3;8;4;4;0;6;19;3;3;1;33;4;0;0;0;0;3;16;8;2;287;3
3305554;Seropédica;2018;6;2018m6;Baixada Fluminense;1;0;0;1;2;9;25;5;0;11;2;3;11;5;28;2;0;0;9;0;0;0;16;76;3;2;0;3;2;23;33;0;0;0;7;3;2;1;0;8;11;2;7;0;25;3;0;0;0;0;1;39;11;5;247;3
3305604;Silva Jardim;2018;6;2018m6;Interior;1;0;0;0;1;2;7;0;0;2;0;0;0;0;1;3;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;0;0;0;3;4;1;3;0;1;6;0;0;0;7;0;1;0;0;0;1;5;0;0;53;3
3305703;Sumidouro;2018;6;2018m6;Interior;0;0;0;0;0;0;5;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;0;6;4;2;0;0;0;0;2;0;10;0;0;0;0;0;0;0;0;1;44;3
3305752;Tanguá;2018;6;2018m6;Interior;0;0;1;0;1;7;4;1;0;1;1;1;5;0;7;3;0;0;1;0;0;0;4;22;1;0;0;1;1;5;8;0;0;0;2;2;1;1;0;4;7;0;5;1;4;2;0;0;0;0;1;11;5;0;72;3
3305802;Teresópolis;2018;6;2018m6;Interior;3;0;0;1;4;2;74;4;4;28;0;1;0;0;2;0;0;1;1;0;0;0;4;9;11;9;2;6;0;68;96;0;3;0;24;40;20;24;2;4;78;5;9;0;83;6;0;0;0;0;3;3;0;0;553;3
3305901;Trajano de Moraes;2018;6;2018m6;Interior;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;15;3
3306008;Três Rios;2018;6;2018m6;Interior;0;0;0;0;0;2;46;0;3;8;0;0;1;2;2;0;0;0;1;0;0;0;0;6;2;3;1;8;0;40;54;0;0;0;6;39;21;18;1;3;41;9;18;0;55;0;0;0;0;0;0;3;1;2;284;3
3306107;Valença;2018;6;2018m6;Interior;1;0;0;0;1;0;28;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;2;18;22;0;0;0;3;27;16;11;0;1;21;1;4;1;45;0;0;0;0;0;1;0;0;0;182;3
3306156;Varre-Sai;2018;6;2018m6;Interior;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3
3306206;Vassouras;2018;6;2018m6;Interior;0;0;0;0;0;0;16;1;0;11;0;2;1;0;0;1;0;0;0;0;1;0;0;5;1;0;0;0;1;5;7;0;0;0;1;11;5;5;1;1;8;0;6;0;13;2;1;0;0;0;0;1;1;0;86;3
3306305;Volta Redonda;2018;6;2018m6;Interior;5;0;0;2;7;12;64;5;5;28;2;0;4;2;29;0;0;0;13;0;0;0;4;54;23;14;0;14;1;56;108;0;0;0;33;52;5;43;5;17;87;15;27;1;67;3;1;0;0;0;5;42;4;2;596;3
3300100;Angra dos Reis;2018;7;2018m7;Interior;16;0;0;8;24;24;31;10;0;19;4;0;16;7;25;2;0;0;7;0;0;0;13;74;18;2;1;2;0;45;68;0;2;0;13;33;1;31;1;16;56;15;13;1;29;7;1;0;0;0;16;34;16;7;393;3
3300159;Aperibé;2018;7;2018m7;Interior;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;4;0;0;0;0;5;3;2;0;0;4;2;0;0;5;0;0;0;0;0;0;0;0;0;22;3
3300209;Araruama;2018;7;2018m7;Interior;7;0;0;0;7;15;49;3;2;37;4;0;10;2;21;0;0;0;5;0;0;0;11;53;9;4;1;4;2;78;98;0;0;0;24;34;17;14;3;8;25;11;2;0;40;0;0;0;0;0;7;26;10;2;398;3
3300225;Areal;2018;7;2018m7;Interior;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;14;3
3300233;Armação dos Búzios;2018;7;2018m7;Interior;2;0;0;0;2;2;16;2;0;5;2;1;0;0;12;1;0;0;1;0;0;0;3;19;3;1;0;5;0;41;51;0;0;0;7;12;3;7;3;3;12;5;6;0;10;3;0;0;0;0;2;14;0;0;190;3
3300258;Arraial do Cabo;2018;7;2018m7;Interior;0;0;0;0;0;3;22;1;2;3;1;0;1;0;2;0;0;0;1;0;0;0;0;6;2;0;0;3;0;19;23;0;1;0;3;5;3;1;1;1;0;1;4;0;21;1;0;0;0;0;0;3;1;0;119;3
3300308;Barra do Piraí;2018;7;2018m7;Interior;1;0;0;0;1;4;32;3;4;9;4;1;0;0;1;0;0;0;0;0;0;0;0;6;1;0;0;3;1;21;26;0;0;0;9;25;8;14;5;1;20;2;15;2;25;4;0;0;0;0;1;1;0;0;210;3
3300407;Barra Mansa;2018;7;2018m7;Interior;3;0;0;0;3;5;26;0;2;9;2;1;2;1;7;0;0;0;1;0;0;0;3;17;11;7;1;5;0;49;73;0;1;0;11;31;5;24;3;11;36;9;16;1;33;5;1;0;0;0;3;8;2;1;350;3
3300456;Belford Roxo;2018;7;2018m7;Baixada Fluminense;21;0;0;7;28;6;153;8;3;30;10;0;170;83;222;19;0;0;42;1;1;0;85;633;27;10;5;6;1;53;102;0;1;3;28;27;0;26;1;82;61;17;61;1;100;11;0;0;0;0;21;283;170;83;1402;3
3300506;Bom Jardim;2018;7;2018m7;Interior;0;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;4;0;0;0;3;6;5;1;0;1;2;0;1;0;7;0;0;0;0;0;0;1;0;0;39;3
3300605;Bom Jesus do Itabapoana;2018;7;2018m7;Interior;0;0;0;0;0;2;16;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;2;3;0;0;10;3;14;30;0;0;0;4;12;5;7;0;2;10;0;3;0;25;1;0;0;0;0;0;0;1;0;113;3
3300704;Cabo Frio;2018;7;2018m7;Interior;9;0;0;0;9;15;72;4;5;39;8;0;14;3;48;1;0;0;14;0;0;0;6;97;13;13;1;3;2;74;103;0;2;0;38;30;1;25;4;13;38;12;25;0;42;2;2;1;0;0;9;63;14;3;584;3
3300803;Cachoeiras de Macacu;2018;7;2018m7;Interior;2;0;0;0;2;0;19;0;1;16;2;1;5;1;14;4;0;0;1;0;0;0;2;30;2;1;0;2;0;10;15;0;0;0;6;8;3;5;0;3;6;1;5;2;14;0;0;0;0;0;2;19;5;1;139;3
3300902;Cambuci;2018;7;2018m7;Interior;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;0;0;5;1;4;0;0;5;2;1;0;6;0;0;0;0;0;0;0;0;0;42;3
3300936;Carapebus;2018;7;2018m7;Interior;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;4;0;0;0;0;1;0;1;0;0;0;0;1;0;3;1;0;0;0;0;0;0;1;0;16;3
3300951;Comendador Levy Gasparian;2018;7;2018m7;Interior;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;0;0;0;17;15;3;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;29;3
3301009;Campos dos Goytacazes;2018;7;2018m7;Interior;19;0;0;0;19;37;65;13;2;74;12;1;17;3;78;6;0;0;59;0;0;1;27;204;19;50;22;31;10;171;303;0;1;0;67;78;12;52;15;15;137;27;28;7;64;4;0;1;0;0;19;143;17;3;1214;3
3301108;Cantagalo;2018;7;2018m7;Interior;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;1;0;8;10;0;0;0;1;5;4;1;0;0;5;0;5;1;2;0;0;0;0;0;0;1;0;0;46;3
3301157;Cardoso Moreira;2018;7;2018m7;Interior;0;0;0;0;0;1;4;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;5;7;0;0;0;0;2;0;1;1;1;8;0;0;0;6;0;0;0;0;0;0;1;0;0;32;3
3301207;Carmo;2018;7;2018m7;Interior;0;0;0;0;0;0;11;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;7;0;0;0;1;10;8;3;1;0;6;2;2;0;4;0;0;0;0;0;0;0;1;1;74;3
3301306;Casimiro de Abreu;2018;7;2018m7;Interior;0;0;0;0;0;0;14;3;0;7;0;0;0;0;2;0;0;0;1;0;0;0;2;5;4;0;0;5;1;11;21;0;0;0;1;16;15;1;0;4;2;1;5;0;12;0;0;0;0;0;0;3;0;0;112;3
3301405;Conceição de Macabu;2018;7;2018m7;Interior;0;0;0;0;0;1;8;1;0;3;0;1;1;0;1;0;0;0;0;0;0;0;1;4;0;0;0;1;0;3;4;0;0;0;2;6;1;4;1;0;3;2;5;0;6;0;0;0;0;0;0;1;1;0;47;3
3301504;Cordeiro;2018;7;2018m7;Interior;0;0;0;0;0;1;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;6;1;6;21;0;1;0;4;6;1;5;0;1;10;0;6;0;19;0;0;0;0;0;0;0;0;0;106;3
3301603;Duas Barras;2018;7;2018m7;Interior;0;0;0;0;0;0;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;6;4;2;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;39;3
3301702;Duque de Caxias;2018;7;2018m7;Baixada Fluminense;22;0;2;21;45;36;246;30;8;73;18;4;319;54;634;124;0;0;191;0;3;2;106;1456;77;69;14;47;1;162;369;0;2;0;119;39;1;38;0;198;134;19;50;4;244;17;1;0;0;0;24;949;319;54;3195;3
3301801;Engenheiro Paulo de Frontin;2018;7;2018m7;Interior;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;1;13;10;3;0;0;3;0;1;0;16;0;0;0;0;0;0;0;0;0;46;3
